median_income,housing_median_age,total_rooms,ocean_proximity,median_house_value
3.7917,32.0,2726.0,0.0,1.974
4.7667,30.0,729.0,0.0,1.952
5.2384,35.0,1153.0,0.0,1.774
4.7772,34.0,1416.0,0.0,1.825
4.7738,35.0,1996.0,0.0,1.8
3.707,29.0,2176.0,0.0,1.804
3.6422,19.0,1199.0,0.0,2.094
5.118,33.0,1724.0,0.0,1.952
4.4663,34.0,1941.0,0.0,1.839
4.025,24.0,2749.0,0.0,2.407
4.3636,33.0,2970.0,0.0,2.018
3.5268,22.0,2642.0,0.0,1.747
4.5179,25.0,1831.0,0.0,1.771
3.1087,24.0,3002.0,0.0,2.028
4.1276,13.0,2782.0,0.0,1.538
3.7059,17.0,2142.0,0.0,1.463
3.975,18.0,383.0,0.0,1.625
2.8835,17.0,1530.0,0.0,1.965
2.8625,21.0,2281.0,0.0,1.896
2.4526,23.0,3284.0,0.0,1.829
2.2,42.0,161.0,0.0,1.531
4.1667,46.0,38.0,0.0,1.625
2.582,28.0,3528.0,0.0,1.818
3.7201,18.0,3751.0,0.0,1.831
5.152,35.0,897.0,0.0,2.156
2.8042,26.0,4022.0,0.0,2.063
4.485,30.0,2406.0,0.0,1.806
3.3281,25.0,3179.0,0.0,1.808
4.5263,33.0,2064.0,0.0,1.69
3.1801,29.0,2470.0,0.0,1.905
3.9566,35.0,2301.0,0.0,1.678
5.4876,35.0,2114.0,0.0,2.275
4.1115,35.0,2356.0,0.0,1.797
4.3036,32.0,2161.0,0.0,1.914
5.4631,35.0,2985.0,0.0,2.256
3.6849,33.0,3268.0,0.0,2.114
3.6531,18.0,3679.0,0.0,1.435
3.5313,15.0,4273.0,0.0,2.13
3.2857,21.0,2695.0,0.0,2.133
3.9798,31.0,2825.0,0.0,1.875
4.1818,34.0,2456.0,0.0,2.242
3.1049,19.0,7399.0,0.0,1.739
3.9479,35.0,3148.0,0.0,2.038
3.2636,22.0,4255.0,0.0,1.802
3.4821,33.0,1984.0,0.0,2.313
5.2816,36.0,2398.0,0.0,2.218
5.244,35.0,1493.0,0.0,2.18
4.425,33.0,2362.0,0.0,1.884
5.6935,34.0,2584.0,0.0,2.183
3.9536,26.0,4115.0,0.0,1.91
2.0677,29.0,1813.0,0.0,2.145
6.37,35.0,1330.0,0.0,2.292
2.8,23.0,2757.0,0.0,2.143
4.4667,34.0,2912.0,0.0,1.906
4.6389,34.0,1654.0,0.0,2.146
5.237,32.0,1219.0,0.0,2.157
4.7986,24.0,4179.0,0.0,2.365
4.3906,36.0,2169.0,0.0,2.313
4.7731,34.0,2627.0,0.0,1.992
4.0909,36.0,2363.0,0.0,1.908
5.2129,34.0,3592.0,0.0,1.934
4.5739,35.0,1785.0,0.0,1.905
3.1726,29.0,3692.0,0.0,1.987
2.8622,26.0,2737.0,0.0,1.843
4.25,22.0,4417.0,0.0,1.703
4.0362,33.0,2729.0,0.0,1.779
3.9018,28.0,4380.0,0.0,1.823
3.522,28.0,3614.0,0.0,1.903
3.045,26.0,4297.0,0.0,1.84
3.4837,35.0,1654.0,0.0,1.865
2.9726,9.0,3553.0,0.0,1.338
4.5052,32.0,714.0,0.0,1.708
3.2591,33.0,2964.0,0.0,1.759
3.8056,11.0,2880.0,0.0,1.711
3.0125,40.0,299.0,0.0,1.661
4.5833,36.0,3157.0,0.0,1.907
2.4931,26.0,2136.0,0.0,2.361
3.7303,32.0,2296.0,0.0,1.885
4.1917,38.0,1476.0,0.0,1.818
3.2632,38.0,989.0,0.0,1.809
4.1321,32.0,4398.0,0.0,2.228
2.9414,20.0,1988.0,0.0,1.622
2.7157,25.0,1295.0,0.0,3.5
2.6618,22.0,2244.0,0.0,1.796
3.4955,15.0,2081.0,0.0,1.609
3.6333,7.0,2252.0,0.0,1.698
3.1771,18.0,1862.0,0.0,1.94
4.0955,22.0,3236.0,0.0,1.742
4.32,29.0,1518.0,0.0,1.969
4.7464,28.0,1386.0,0.0,1.875
4.2813,24.0,1328.0,0.0,1.895
3.7734,22.0,2520.0,0.0,1.939
2.7986,14.0,2509.0,0.0,1.761
4.1295,29.0,1829.0,0.0,1.88
4.2386,27.0,2512.0,0.0,1.842
3.7232,33.0,1441.0,0.0,1.762
4.3512,24.0,3956.0,0.0,1.914
4.015,30.0,5268.0,0.0,1.867
4.6167,25.0,1323.0,0.0,2.373
2.78,22.0,2300.0,0.0,1.963
6.6355,19.0,1983.0,0.0,2.761
5.1416,24.0,2027.0,0.0,2.314
4.0508,27.0,1712.0,0.0,1.839
3.9107,26.0,3361.0,0.0,1.907
3.75,32.0,1564.0,0.0,1.904
4.1577,24.0,3202.0,0.0,1.741
4.2219,24.0,1380.0,0.0,1.628
3.5967,15.0,2448.0,0.0,1.416
3.371,17.0,3341.0,0.0,1.618
4.05,21.0,2884.0,0.0,1.779
3.3629,8.0,2325.0,0.0,1.375
4.0313,19.0,1920.0,0.0,1.475
4.4732,29.0,2577.0,0.0,1.948
3.9613,35.0,2002.0,0.0,1.823
3.0902,26.0,5556.0,0.0,1.904
3.8506,22.0,7531.0,0.0,1.674
2.8438,26.0,784.0,0.0,1.743
2.6442,23.0,893.0,0.0,1.563
3.0625,32.0,790.0,0.0,1.428
3.0635,8.0,2346.0,0.0,1.6
3.9219,15.0,1206.0,0.0,1.426
3.1403,30.0,1654.0,0.0,1.53
3.3017,5.0,639.0,0.0,0.875
3.1773,13.0,4620.0,0.0,1.865
2.1838,18.0,1639.0,0.0,1.597
3.3846,15.0,715.0,0.0,1.625
4.3882,24.0,5321.0,0.0,1.893
3.9816,27.0,3662.0,0.0,1.795
4.2222,24.0,4248.0,0.0,2.072
5.2563,24.0,4197.0,0.0,2.114
3.7162,16.0,2768.0,0.0,2.012
5.4485,25.0,1393.0,0.0,2.252
5.9838,21.0,3576.0,0.0,2.719
4.1603,17.0,1989.0,0.0,1.605
4.4766,24.0,2308.0,0.0,2.3
3.6696,19.0,1967.0,0.0,2.188
4.8611,26.0,1905.0,0.0,2.296
6.0905,26.0,1374.0,0.0,2.248
4.6452,23.0,1722.0,0.0,2.738
4.7656,25.0,2004.0,0.0,2.307
2.3674,18.0,2594.0,0.0,2.192
4.25,24.0,6517.0,0.0,1.521
5.7301,26.0,3653.0,0.0,2.609
4.875,26.0,1417.0,0.0,2.304
5.0287,26.0,2249.0,0.0,2.65
5.5312,27.0,1732.0,0.0,2.392
3.6364,19.0,1028.0,0.0,2.528
3.0417,25.0,1611.0,0.0,1.373
8.289,25.0,1799.0,0.0,3.724
6.8226,26.0,1787.0,0.0,3.298
7.3719,22.0,2785.0,0.0,3.374
3.7315,22.0,3335.0,0.0,1.979
4.2159,18.0,1027.0,0.0,2.113
6.5501,22.0,3592.0,0.0,2.949
3.8187,20.0,1851.0,4.0,1.375
4.2566,16.0,1735.0,0.0,1.392
3.599,18.0,2814.0,0.0,2.62
5.7121,27.0,2097.0,0.0,2.225
5.0875,26.0,1694.0,0.0,2.242
4.1484,19.0,1783.0,0.0,2.3
6.6324,22.0,3479.0,0.0,3.476
7.2845,19.0,4154.0,0.0,3.018
5.4286,24.0,2991.0,0.0,2.734
5.9582,21.0,3107.0,0.0,2.88
6.8645,23.0,3929.0,0.0,3.182
6.7919,19.0,4021.0,0.0,2.956
7.6709,17.0,4461.0,0.0,3.195
4.4728,17.0,1692.0,0.0,2.058
3.9929,14.0,5147.0,0.0,2.258
5.5501,17.0,3318.0,0.0,2.742
5.5702,19.0,4328.0,0.0,3.426
3.4133,16.0,6058.0,0.0,2.909
4.5962,19.0,1624.0,0.0,3.045
6.1092,20.0,2781.0,0.0,3.065
5.9449,18.0,3695.0,0.0,2.765
4.1366,10.0,2775.0,0.0,1.588
6.1181,18.0,4827.0,0.0,2.845
6.9261,24.0,4269.0,0.0,2.846
5.343,17.0,5781.0,0.0,2.319
7.0907,22.0,3957.0,0.0,3.502
6.799,21.0,4112.0,0.0,2.92
7.8195,16.0,5127.0,0.0,3.905
5.3428,23.0,4417.0,0.0,2.793
4.725,23.0,2622.0,0.0,2.896
6.091,20.0,3123.0,0.0,2.904
7.7313,17.0,2500.0,0.0,3.167
6.3749,24.0,3451.0,0.0,2.78
5.6825,24.0,3430.0,0.0,2.646
5.3737,26.0,2553.0,0.0,2.529
5.8195,25.0,3273.0,0.0,2.861
4.0345,25.0,2017.0,0.0,2.294
4.4148,17.0,1997.0,0.0,2.392
3.7479,17.0,3386.0,0.0,2.13
5.7117,16.0,2437.0,0.0,2.472
5.6765,25.0,3906.0,0.0,2.651
5.8541,22.0,3914.0,0.0,2.815
7.0173,16.0,5143.0,0.0,3.821
7.5699,19.0,5925.0,0.0,3.333
7.0151,23.0,5379.0,0.0,3.506
5.3674,26.0,2379.0,0.0,3.393
6.1572,25.0,2482.0,4.0,3.44
5.7395,24.0,4462.0,0.0,2.898
7.8453,21.0,2030.0,0.0,3.433
4.0229,18.0,3603.0,0.0,3.631
6.8939,17.0,2054.0,4.0,3.839
6.2984,18.0,3698.0,0.0,2.698
6.0494,24.0,2826.0,0.0,2.404
5.2655,28.0,3109.0,0.0,2.431
5.8252,7.0,5664.0,0.0,2.647
6.1624,26.0,3527.0,0.0,2.794
6.979,17.0,4466.0,0.0,3.307
2.8061,14.0,6090.0,0.0,1.803
7.3982,14.0,3396.0,0.0,3.691
6.8039,17.0,2603.0,0.0,3.329
7.3731,16.0,4508.0,0.0,3.908
5.5105,26.0,1616.0,0.0,2.321
5.888,13.0,2902.0,4.0,4.477
5.041,16.0,3581.0,4.0,3.976
4.355,19.0,4559.0,4.0,4.292
4.2289,25.0,4041.0,4.0,4.427
2.8352,38.0,2548.0,4.0,4.083
4.7245,13.0,4000.0,0.0,2.736
3.5848,18.0,2024.0,0.0,1.869
4.2165,15.0,3141.0,0.0,2.346
3.4899,14.0,3305.0,0.0,2.167
4.625,19.0,3808.0,0.0,2.822
4.0385,12.0,2228.0,0.0,3.5
3.5859,17.0,1692.0,0.0,2.625
3.2353,16.0,2809.0,4.0,2.529
4.6591,29.0,1330.0,0.0,3.531
3.0625,14.0,3155.0,0.0,2.688
4.3409,11.0,3969.0,4.0,2.714
10.1154,5.0,7017.0,4.0,4.777
6.4858,12.0,5241.0,0.0,2.854
4.8125,34.0,3712.0,0.0,3.878
4.0121,19.0,4808.0,0.0,2.797
2.7614,18.0,1994.0,0.0,2.375
2.7865,17.0,1600.0,0.0,2.167
5.3886,23.0,5554.0,0.0,3.319
6.3047,23.0,5069.0,0.0,2.857
4.4453,22.0,8844.0,0.0,2.678
6.7418,23.0,4095.0,0.0,3.025
5.1384,24.0,6393.0,0.0,3.369
5.163,24.0,5203.0,0.0,2.61
4.6649,24.0,7141.0,0.0,2.378
3.8365,24.0,2104.0,0.0,2.509
6.7395,26.0,2236.0,0.0,3.428
3.1912,20.0,3182.0,0.0,2.208
5.5514,26.0,1787.0,0.0,2.557
4.2875,17.0,2801.0,0.0,1.348
3.628,14.0,2127.0,0.0,1.885
4.7515,18.0,6565.0,0.0,2.956
7.248,24.0,3856.0,0.0,3.027
11.5199,3.0,945.0,0.0,5.00001
4.625,13.0,4013.0,0.0,2.488
5.3259,16.0,1476.0,0.0,2.164
1.6705,12.0,2480.0,0.0,3.5
5.8623,24.0,2598.0,0.0,2.878
7.7854,15.0,3244.0,0.0,3.953
6.0,26.0,1483.0,0.0,2.714
9.5268,13.0,5126.0,4.0,4.379
4.7821,14.0,4494.0,0.0,1.694
4.1862,14.0,2673.0,0.0,1.889
4.0238,15.0,1836.0,0.0,1.825
5.883,13.0,4770.0,4.0,2.951
6.0102,12.0,4014.0,0.0,3.969
6.6188,32.0,6239.0,4.0,3.8
4.7773,37.0,997.0,4.0,4.0
5.4011,15.0,2569.0,4.0,3.464
4.8482,43.0,1222.0,4.0,5.00001
4.6369,44.0,1671.0,4.0,4.222
5.0926,24.0,1608.0,4.0,3.905
4.537,33.0,2119.0,4.0,4.955
4.6528,31.0,1310.0,4.0,4.571
5.0476,32.0,1258.0,4.0,5.00001
4.9044,24.0,1240.0,4.0,4.85
5.1824,32.0,1179.0,4.0,5.00001
8.7397,19.0,1397.0,4.0,5.00001
5.7704,17.0,4573.0,4.0,5.00001
8.8281,25.0,4150.0,4.0,4.616
9.8177,22.0,4311.0,4.0,5.00001
9.8346,13.0,1822.0,4.0,4.017
15.0001,14.0,2665.0,4.0,5.00001
10.5424,16.0,4392.0,0.0,5.00001
7.1673,14.0,2021.0,4.0,3.407
5.0699,25.0,2472.0,0.0,2.661
5.2589,17.0,1875.0,0.0,2.261
3.8038,22.0,5416.0,0.0,1.745
1.8015,26.0,1388.0,0.0,0.62
2.1944,26.0,2461.0,0.0,0.875
2.2708,26.0,2013.0,0.0,0.675
1.9074,26.0,3083.0,0.0,0.685
1.4617,25.0,1995.0,0.0,0.469
1.808,26.0,1625.0,0.0,0.585
1.7675,26.0,5359.0,0.0,0.613
1.6111,26.0,1967.0,0.0,0.543
1.2813,26.0,996.0,0.0,0.467
2.0952,27.0,529.0,0.0,0.713
1.7208,27.0,2301.0,0.0,0.675
2.925,26.0,1876.0,0.0,1.76
4.525,30.0,3380.0,0.0,1.86
2.7589,26.0,1382.0,0.0,1.375
6.394,25.0,2767.0,0.0,3.167
4.25,27.0,2905.0,0.0,2.148
5.7157,26.0,2989.0,0.0,2.312
5.742,25.0,4650.0,0.0,2.219
7.0879,16.0,2070.0,0.0,3.388
5.2001,16.0,3757.0,0.0,2.356
5.3559,26.0,2532.0,0.0,2.358
6.128,26.0,3842.0,0.0,2.482
5.5599,26.0,3711.0,0.0,2.341
6.0609,25.0,8110.0,0.0,2.649
3.8158,24.0,3865.0,0.0,1.8
3.3438,37.0,1264.0,0.0,1.996
3.0909,30.0,1859.0,0.0,1.844
4.7404,29.0,3443.0,0.0,2.075
4.506,26.0,4065.0,0.0,2.4
4.4261,16.0,4636.0,0.0,3.047
4.375,17.0,5239.0,0.0,2.481
6.6539,22.0,4232.0,0.0,2.849
3.1902,29.0,1312.0,0.0,2.024
4.0194,28.0,3215.0,0.0,1.974
3.369,30.0,1572.0,0.0,1.909
1.9439,17.0,2545.0,0.0,1.777
3.3125,22.0,3024.0,0.0,1.918
2.1375,23.0,1553.0,0.0,1.5
4.4545,24.0,1880.0,0.0,1.925
5.1345,27.0,2343.0,0.0,2.106
5.1507,34.0,2115.0,0.0,2.075
5.0091,33.0,2683.0,0.0,2.115
3.6289,25.0,1759.0,0.0,1.958
5.422,33.0,1387.0,0.0,2.041
5.8362,32.0,1771.0,0.0,2.175
3.9855,35.0,2072.0,0.0,1.919
2.2981,26.0,2141.0,0.0,1.777
3.4327,24.0,1324.0,0.0,1.928
3.0263,29.0,1982.0,0.0,1.942
3.5139,28.0,2401.0,0.0,2.117
2.9083,14.0,1120.0,0.0,1.792
3.0625,12.0,1250.0,0.0,2.088
3.0,21.0,3803.0,0.0,2.212
5.2077,7.0,586.0,0.0,1.813
5.635,27.0,2000.0,0.0,2.189
5.8053,24.0,3810.0,0.0,2.559
5.0866,32.0,2980.0,0.0,2.235
7.1572,25.0,4061.0,0.0,2.949
5.8914,26.0,5321.0,0.0,2.376
4.1548,32.0,3191.0,0.0,2.166
5.4372,30.0,2460.0,0.0,2.232
5.5446,28.0,3375.0,0.0,2.289
5.9357,19.0,2648.0,0.0,2.074
5.1061,26.0,2001.0,0.0,2.575
6.0,26.0,2343.0,0.0,2.331
6.6453,25.0,3554.0,0.0,2.701
5.8426,26.0,3642.0,0.0,2.594
5.7705,25.0,3715.0,0.0,2.471
6.0553,29.0,3675.0,0.0,3.694
7.1221,34.0,3486.0,0.0,3.845
7.6144,34.0,2840.0,0.0,3.762
6.6137,26.0,2146.0,0.0,3.427
5.8283,34.0,2473.0,0.0,3.624
6.6312,31.0,4231.0,0.0,3.601
5.5767,34.0,2287.0,0.0,3.72
6.9324,30.0,2879.0,0.0,3.647
5.0102,25.0,5321.0,0.0,3.401
6.1142,23.0,6368.0,0.0,2.404
5.7837,23.0,2663.0,0.0,2.58
5.875,24.0,84.0,0.0,1.938
8.4952,16.0,2956.0,0.0,3.596
5.32,16.0,4021.0,0.0,2.195
8.7015,18.0,3414.0,0.0,3.909
6.0,25.0,3112.0,0.0,3.535
6.6264,25.0,2356.0,0.0,3.591
7.3463,22.0,4048.0,0.0,3.556
5.0261,33.0,2685.0,0.0,2.451
4.8,21.0,2196.0,0.0,1.969
6.4288,26.0,4422.0,0.0,3.207
4.1379,22.0,1892.0,0.0,2.125
3.6217,20.0,1379.0,0.0,1.953
3.6442,17.0,2439.0,0.0,1.931
3.2465,19.0,1863.0,0.0,2.774
4.5395,21.0,6623.0,0.0,2.56
6.983,21.0,4890.0,0.0,3.297
4.6681,19.0,4526.0,0.0,3.207
5.844,26.0,4105.0,0.0,2.739
4.055,20.0,1488.0,0.0,2.019
5.123,25.0,1548.0,0.0,1.596
4.5833,25.0,2637.0,0.0,1.909
5.4216,25.0,3497.0,0.0,2.63
8.5407,22.0,2711.0,0.0,3.988
3.8792,22.0,1391.0,0.0,2.182
3.3155,21.0,1189.0,0.0,2.375
5.6093,17.0,1851.0,0.0,2.444
3.6815,17.0,2178.0,0.0,2.453
6.0162,20.0,2662.0,0.0,3.185
4.7466,19.0,2485.0,0.0,2.583
3.2933,16.0,1139.0,0.0,2.6
4.225,34.0,3203.0,0.0,1.984
4.625,25.0,3030.0,0.0,2.296
3.175,25.0,768.0,0.0,1.328
4.53,22.0,5290.0,0.0,2.264
5.7018,24.0,4316.0,0.0,2.867
4.88,21.0,3941.0,0.0,3.439
8.6123,21.0,2997.0,0.0,3.867
3.8512,17.0,1973.0,0.0,1.638
4.6458,24.0,3983.0,0.0,2.134
5.8527,22.0,4057.0,0.0,2.41
5.6846,27.0,2990.0,0.0,2.161
5.2542,26.0,2523.0,0.0,2.346
5.7089,26.0,3635.0,0.0,2.374
4.535,19.0,1795.0,0.0,2.893
5.6094,24.0,2233.0,0.0,2.792
5.777,23.0,3132.0,0.0,3.159
6.1737,25.0,2856.0,0.0,3.131
7.5057,18.0,3628.0,0.0,3.285
3.8426,16.0,1831.0,0.0,3.444
4.9803,29.0,3963.0,0.0,2.086
3.9628,29.0,3740.0,0.0,2.156
4.0156,28.0,3857.0,0.0,1.96
3.1497,26.0,3616.0,0.0,2.176
3.7885,21.0,2052.0,0.0,2.045
4.1591,10.0,3897.0,0.0,1.923
4.4583,18.0,5238.0,0.0,1.901
5.1155,34.0,3482.0,0.0,2.009
5.6677,26.0,2342.0,0.0,2.207
5.3416,31.0,1922.0,0.0,2.13
4.0865,30.0,2320.0,0.0,2.037
3.9156,23.0,5495.0,0.0,2.241
3.8864,29.0,2064.0,0.0,2.093
4.6326,29.0,3061.0,0.0,1.952
4.5083,34.0,1078.0,0.0,1.88
3.4306,29.0,2307.0,0.0,1.942
4.5,28.0,4097.0,0.0,2.021
5.1775,35.0,4166.0,0.0,2.134
4.4821,35.0,3473.0,0.0,2.141
5.4746,30.0,4781.0,0.0,2.264
3.4167,36.0,1138.0,0.0,1.872
4.9777,34.0,1948.0,0.0,2.126
4.0455,33.0,2053.0,0.0,1.972
3.875,32.0,1162.0,0.0,2.03
5.2548,35.0,1661.0,0.0,1.926
5.103,34.0,2079.0,0.0,2.07
4.0039,30.0,1549.0,0.0,1.951
2.8169,29.0,2641.0,0.0,1.651
3.139,25.0,6348.0,0.0,1.857
3.0252,20.0,3540.0,0.0,1.78
4.7083,28.0,1624.0,0.0,2.681
3.369,19.0,1434.0,0.0,2.696
4.2422,15.0,2298.0,0.0,1.594
3.9559,42.0,1461.0,0.0,1.611
2.735,18.0,2628.0,0.0,1.708
3.1205,16.0,1689.0,0.0,1.74
2.95,13.0,2086.0,0.0,1.656
3.0147,17.0,2334.0,0.0,2.17
3.59,34.0,1239.0,0.0,1.619
2.9,20.0,2303.0,0.0,1.761
7.1425,18.0,2939.0,0.0,3.937
6.6704,25.0,3401.0,0.0,2.406
4.5033,21.0,5195.0,0.0,1.605
8.5621,23.0,2111.0,0.0,3.478
5.1315,17.0,1851.0,0.0,1.818
2.8649,17.0,1740.0,0.0,1.375
5.0731,9.0,1344.0,0.0,1.851
6.2427,11.0,1454.0,0.0,2.185
9.0683,15.0,3801.0,0.0,3.674
6.0394,16.0,2003.0,0.0,3.216
10.2252,14.0,923.0,0.0,4.628
1.7083,33.0,1849.0,1.0,1.438
2.1987,30.0,2979.0,1.0,1.24
1.1912,22.0,2213.0,1.0,1.7
4.1316,15.0,2146.0,1.0,2.0
3.0375,25.0,2171.0,1.0,1.719
3.9722,21.0,2484.0,1.0,1.278
3.6563,18.0,1703.0,1.0,1.469
2.9125,32.0,1684.0,1.0,1.458
5.75,25.0,1669.0,1.0,1.766
4.1016,14.0,1382.0,1.0,2.833
3.5667,17.0,2839.0,1.0,1.792
5.5456,18.0,3824.0,1.0,3.6
3.9375,17.0,1480.0,1.0,2.132
3.087,20.0,1703.0,1.0,1.969
4.5795,18.0,2245.0,1.0,1.583
3.1193,21.0,3005.0,1.0,1.533
4.8182,19.0,1746.0,1.0,1.469
4.962,20.0,3729.0,1.0,1.695
3.01,21.0,2459.0,1.0,1.635
2.65,30.0,2369.0,1.0,1.238
4.1364,24.0,2237.0,1.0,1.545
1.7609,24.0,1602.0,1.0,0.993
3.0057,22.0,2309.0,1.0,0.936
1.8269,32.0,1347.0,1.0,2.25
2.6023,26.0,1930.0,1.0,1.393
3.653,13.0,7689.0,1.0,1.468
2.8155,30.0,806.0,1.0,1.01
2.2917,19.0,1048.0,1.0,1.182
2.6319,15.0,1117.0,1.0,0.977
2.5373,18.0,6501.0,1.0,1.43
2.4273,27.0,3436.0,1.0,1.384
4.2917,17.0,7635.0,1.0,1.843
2.6701,41.0,3471.0,1.0,1.39
1.7375,52.0,1280.0,1.0,1.222
5.2903,20.0,2024.0,1.0,2.394
3.3802,17.0,3949.0,1.0,2.165
4.2723,23.0,1654.0,1.0,1.931
6.0,10.0,2509.0,1.0,2.201
5.1721,17.0,3353.0,1.0,2.371
6.4789,15.0,10282.0,1.0,2.878
8.4882,27.0,771.0,1.0,2.766
4.2143,22.0,2750.0,1.0,2.365
5.07,22.0,1816.0,1.0,2.33
4.1685,20.0,2104.0,1.0,2.175
6.1642,13.0,3480.0,1.0,2.778
5.1857,18.0,2541.0,1.0,2.201
3.1583,16.0,1608.0,1.0,2.392
4.3962,11.0,4552.0,1.0,2.644
6.5322,14.0,2028.0,1.0,3.94
7.7499,11.0,4897.0,1.0,3.348
6.0302,16.0,1584.0,1.0,2.731
4.7941,16.0,2807.0,1.0,2.476
5.4896,5.0,9137.0,1.0,2.296
4.9,12.0,3605.0,1.0,2.037
2.6065,19.0,3869.0,1.0,1.549
5.3451,14.0,3323.0,1.0,1.721
3.3941,22.0,7173.0,1.0,1.359
5.419,6.0,4223.0,1.0,2.674
6.0804,6.0,4664.0,1.0,1.987
4.485,10.0,7277.0,1.0,1.794
2.5083,21.0,4812.0,1.0,1.285
4.05,33.0,4384.0,1.0,1.347
3.6455,9.0,5558.0,1.0,1.392
3.141,21.0,2253.0,1.0,2.201
4.3897,14.0,1449.0,1.0,1.863
4.0519,7.0,4185.0,1.0,1.292
2.655,36.0,3903.0,1.0,0.863
2.108,52.0,493.0,1.0,0.838
2.3611,41.0,4374.0,1.0,0.879
4.2259,3.0,20214.0,1.0,1.693
2.1366,47.0,2901.0,1.0,1.019
2.7188,43.0,1292.0,1.0,0.853
6.0097,12.0,1198.0,1.0,1.875
5.8718,6.0,3819.0,1.0,2.014
3.816,7.0,9003.0,1.0,1.479
3.5288,11.0,1851.0,1.0,1.411
0.8691,18.0,549.0,1.0,1.365
2.0807,13.0,3813.0,1.0,1.426
6.3914,8.0,3418.0,1.0,2.18
5.4498,5.0,12259.0,1.0,2.173
5.5205,14.0,5094.0,1.0,1.887
3.7904,15.0,2615.0,1.0,1.732
3.1875,23.0,1419.0,1.0,1.102
2.2292,45.0,907.0,1.0,0.92
3.5265,11.0,2521.0,1.0,1.248
6.0,20.0,3118.0,1.0,2.094
3.5607,21.0,3691.0,1.0,1.519
4.4085,8.0,4114.0,1.0,1.394
2.9484,15.0,4488.0,1.0,1.244
4.0862,19.0,3568.0,1.0,1.627
4.0282,16.0,3155.0,1.0,1.264
2.7083,16.0,1210.0,1.0,0.821
4.4958,19.0,2531.0,1.0,1.926
4.4769,16.0,2094.0,1.0,1.914
3.1691,45.0,2019.0,1.0,1.087
2.7656,31.0,1297.0,1.0,0.936
3.3889,10.0,653.0,1.0,1.108
3.4706,23.0,1750.0,1.0,0.993
2.9866,45.0,1529.0,1.0,0.913
2.8194,9.0,5927.0,1.0,1.113
4.6771,16.0,2069.0,1.0,2.12
3.0321,21.0,4064.0,1.0,1.355
4.0679,24.0,2558.0,1.0,1.905
1.0179,42.0,410.0,1.0,1.25
4.515,15.0,5301.0,1.0,1.64
3.3021,34.0,2144.0,1.0,1.588
4.3553,15.0,4145.0,1.0,2.206
4.5129,16.0,2544.0,1.0,1.963
1.8238,14.0,3888.0,1.0,1.586
2.1287,17.0,1475.0,1.0,0.553
4.7019,14.0,2267.0,1.0,2.128
4.8214,12.0,3676.0,1.0,2.019
5.2536,13.0,1467.0,1.0,1.919
5.0126,16.0,1106.0,1.0,1.923
2.7463,18.0,1931.0,1.0,1.561
2.4278,14.0,4239.0,1.0,1.677
4.7143,14.0,1710.0,1.0,1.507
2.75,22.0,1931.0,1.0,1.532
2.3696,17.0,2289.0,1.0,1.668
3.6354,17.0,3403.0,1.0,1.629
4.8051,21.0,4059.0,1.0,1.743
3.9734,17.0,4786.0,1.0,1.854
10.9891,4.0,170.0,1.0,3.125
3.9196,25.0,2691.0,1.0,1.427
2.8603,17.0,1819.0,1.0,1.289
3.0147,15.0,4126.0,1.0,1.188
3.0,16.0,868.0,1.0,1.75
4.0819,14.0,10098.0,1.0,1.413
3.3699,22.0,8259.0,1.0,2.44
2.5326,24.0,2069.0,1.0,1.391
3.0403,20.0,4570.0,1.0,1.48
3.1972,8.0,3758.0,1.0,1.515
1.8914,25.0,2220.0,1.0,0.878
2.8125,26.0,2023.0,1.0,0.835
2.0221,20.0,1511.0,1.0,0.709
2.8812,23.0,2679.0,1.0,0.819
3.5417,20.0,1349.0,1.0,0.966
2.9559,15.0,1666.0,1.0,1.188
2.6458,35.0,383.0,1.0,1.025
2.2656,23.0,1017.0,1.0,0.882
2.1216,15.0,1291.0,1.0,1.02
2.2019,15.0,3763.0,1.0,1.305
3.9583,9.0,1955.0,1.0,1.265
2.5893,8.0,1116.0,1.0,0.83
2.2101,16.0,2534.0,1.0,0.888
2.5156,18.0,1234.0,1.0,0.719
2.375,11.0,513.0,1.0,1.0
1.7829,47.0,2149.0,1.0,0.559
2.2717,18.0,3406.0,1.0,0.759
2.1667,10.0,1262.0,1.0,0.928
3.0625,19.0,785.0,1.0,0.825
2.2132,22.0,1334.0,1.0,0.892
2.2067,24.0,1629.0,1.0,0.696
1.5774,31.0,3127.0,1.0,0.58
1.625,38.0,725.0,1.0,0.75
2.9554,19.0,897.0,1.0,0.894
2.625,25.0,958.0,1.0,0.675
3.5962,36.0,1597.0,1.0,0.936
2.1524,21.0,3229.0,1.0,0.771
5.8453,10.0,1572.0,1.0,1.938
1.6944,11.0,919.0,1.0,1.375
3.4844,23.0,1127.0,1.0,1.438
3.6477,15.0,1717.0,1.0,1.134
1.6875,17.0,1944.0,1.0,1.115
3.3462,14.0,5156.0,1.0,1.452
2.5469,38.0,1214.0,1.0,0.878
2.9688,42.0,1178.0,1.0,0.929
2.4306,36.0,730.0,1.0,0.889
3.025,41.0,1248.0,1.0,0.906
3.3622,19.0,4592.0,1.0,1.051
3.6415,15.0,1386.0,1.0,1.242
3.3687,45.0,2881.0,1.0,1.238
2.7054,52.0,1797.0,1.0,1.417
2.0284,52.0,2274.0,1.0,1.016
